date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-03-29,2.0564,1585.3295,3260.07,350.00,3610.07,3150.00,460.07,0.1461,0.00,0.00,0.0000,0.0000,
2021-03-30,2.0647,1585.3295,3273.23,350.00,3623.23,3150.00,473.23,0.1502,0.00,0.00,0.0000,0.0000,
2021-03-31,2.0649,1585.3295,3273.55,350.00,3623.55,3150.00,473.55,0.1503,0.00,0.00,0.0000,0.0000,
2021-04-01,2.0821,1801.1984,3750.28,400.00,4150.28,3600.00,550.28,0.1529,450.00,0.00,215.8689,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=400.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=850.00, locked=400.00)"
2021-04-02,2.0861,1801.1984,3757.48,400.00,4157.48,3600.00,557.48,0.1549,0.00,0.00,0.0000,0.0000,
2021-04-06,2.0853,1801.1984,3756.04,400.00,4156.04,3600.00,556.04,0.1545,0.00,0.00,0.0000,0.0000,
2021-04-07,2.0678,1801.1984,3724.52,400.00,4124.52,3600.00,524.52,0.1457,0.00,0.00,0.0000,0.0000,
2021-04-08,2.0649,1801.1984,3719.29,400.00,4119.29,3600.00,519.29,0.1442,0.00,0.00,0.0000,0.0000,
2021-04-09,2.0393,1801.1984,3673.18,400.00,4073.18,3600.00,473.18,0.1314,0.00,0.00,0.0000,0.0000,
2021-04-12,1.9938,1801.1984,3591.23,400.00,3991.23,3600.00,391.23,0.1087,0.00,0.00,0.0000,0.0000,
2021-04-13,1.9923,1801.1984,3588.53,400.00,3988.53,3600.00,388.53,0.1079,0.00,0.00,0.0000,0.0000,
2021-04-14,2.0069,1801.1984,3614.83,400.00,4014.83,3600.00,414.83,0.1152,0.00,0.00,0.0000,0.0000,
2021-04-15,1.9989,1801.1984,3600.42,400.00,4000.42,3600.00,400.42,0.1112,0.00,0.00,0.0000,0.0000,
2021-04-16,2.0082,1801.1984,3617.17,400.00,4017.17,3600.00,417.17,0.1159,0.00,0.00,0.0000,0.0000,
2021-04-19,2.0457,1801.1984,3684.71,400.00,4084.71,3600.00,484.71,0.1346,0.00,0.00,0.0000,0.0000,
2021-04-20,2.0604,1801.1984,3711.19,400.00,4111.19,3600.00,511.19,0.1420,0.00,0.00,0.0000,0.0000,
2021-04-21,2.0798,1801.1984,3746.13,400.00,4146.13,3600.00,546.13,0.1517,0.00,0.00,0.0000,0.0000,
2021-04-22,2.0826,1801.1984,3751.18,400.00,4151.18,3600.00,551.18,0.1531,0.00,0.00,0.0000,0.0000,
