date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-03-31,2.0649,1590.9872,3285.23,350.00,3635.23,3150.00,485.23,0.1540,0.00,0.00,0.0000,0.0000,
2021-04-01,2.0821,1806.8561,3762.06,400.00,4162.06,3600.00,562.06,0.1561,450.00,0.00,215.8689,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=400.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=850.00, locked=400.00)"
2021-04-02,2.0861,1806.8561,3769.28,400.00,4169.28,3600.00,569.28,0.1581,0.00,0.00,0.0000,0.0000,
2021-04-06,2.0853,1806.8561,3767.84,400.00,4167.84,3600.00,567.84,0.1577,0.00,0.00,0.0000,0.0000,
2021-04-07,2.0678,1806.8561,3736.22,400.00,4136.22,3600.00,536.22,0.1489,0.00,0.00,0.0000,0.0000,
2021-04-08,2.0649,1806.8561,3730.98,400.00,4130.98,3600.00,530.98,0.1475,0.00,0.00,0.0000,0.0000,
2021-04-09,2.0393,1806.8561,3684.72,400.00,4084.72,3600.00,484.72,0.1346,0.00,0.00,0.0000,0.0000,
2021-04-12,1.9938,1806.8561,3602.51,400.00,4002.51,3600.00,402.51,0.1118,0.00,0.00,0.0000,0.0000,
2021-04-13,1.9923,1806.8561,3599.80,400.00,3999.80,3600.00,399.80,0.1111,0.00,0.00,0.0000,0.0000,
2021-04-14,2.0069,1806.8561,3626.18,400.00,4026.18,3600.00,426.18,0.1184,0.00,0.00,0.0000,0.0000,
2021-04-15,1.9989,1806.8561,3611.72,400.00,4011.72,3600.00,411.72,0.1144,0.00,0.00,0.0000,0.0000,
2021-04-16,2.0082,1806.8561,3628.53,400.00,4028.53,3600.00,428.53,0.1190,0.00,0.00,0.0000,0.0000,
2021-04-19,2.0457,1806.8561,3696.29,400.00,4096.29,3600.00,496.29,0.1379,0.00,0.00,0.0000,0.0000,
2021-04-20,2.0604,1806.8561,3722.85,400.00,4122.85,3600.00,522.85,0.1452,0.00,0.00,0.0000,0.0000,
2021-04-21,2.0798,1806.8561,3757.90,400.00,4157.90,3600.00,557.90,0.1550,0.00,0.00,0.0000,0.0000,
2021-04-22,2.0826,1806.8561,3762.96,400.00,4162.96,3600.00,562.96,0.1564,0.00,0.00,0.0000,0.0000,
2021-04-23,2.1036,1806.8561,3800.90,400.00,4200.90,3600.00,600.90,0.1669,0.00,0.00,0.0000,0.0000,
2021-04-26,2.1085,1806.8561,3809.76,400.00,4209.76,3600.00,609.76,0.1694,0.00,0.00,0.0000,0.0000,
2021-04-27,2.1284,1806.8561,3845.71,400.00,4245.71,3600.00,645.71,0.1794,0.00,0.00,0.0000,0.0000,
2021-04-28,2.1400,1806.8561,3866.67,400.00,4266.67,3600.00,666.67,0.1852,0.00,0.00,0.0000,0.0000,
2021-04-29,2.1341,1806.8561,3856.01,400.00,4256.01,3600.00,656.01,0.1822,0.00,0.00,0.0000,0.0000,
2021-04-30,2.1379,1806.8561,3862.88,400.00,4262.88,3600.00,662.88,0.1841,0.00,0.00,0.0000,0.0000,
2021-05-06,2.1214,2018.7259,4282.53,450.00,4732.53,4050.00,682.53,0.1685,450.00,0.00,211.8698,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=450.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=900.00, locked=450.00)"
2021-05-07,2.0844,2018.7259,4207.83,450.00,4657.83,4050.00,607.83,0.1501,0.00,0.00,0.0000,0.0000,
2021-05-10,2.0758,2018.7259,4190.47,450.00,4640.47,4050.00,590.47,0.1458,0.00,0.00,0.0000,0.0000,
2021-05-11,2.0676,2018.7259,4173.92,450.00,4623.92,4050.00,573.92,0.1417,0.00,0.00,0.0000,0.0000,
2021-05-12,2.0698,2018.7259,4178.36,450.00,4628.36,4050.00,578.36,0.1428,0.00,0.00,0.0000,0.0000,
2021-05-13,2.0521,2018.7259,4142.63,450.00,4592.63,4050.00,542.63,0.1340,0.00,0.00,0.0000,0.0000,
2021-05-14,2.0793,2018.7259,4197.54,450.00,4647.54,4050.00,597.54,0.1475,0.00,0.00,0.0000,0.0000,
2021-05-17,2.1126,2018.7259,4264.76,450.00,4714.76,4050.00,664.76,0.1641,0.00,0.00,0.0000,0.0000,
2021-05-18,2.1090,2018.7259,4257.49,450.00,4707.49,4050.00,657.49,0.1623,0.00,0.00,0.0000,0.0000,
2021-05-19,2.0921,2018.7259,4223.38,450.00,4673.38,4050.00,623.38,0.1539,0.00,0.00,0.0000,0.0000,
2021-05-20,2.1026,2018.7259,4244.57,450.00,4694.57,4050.00,644.57,0.1592,0.00,0.00,0.0000,0.0000,
2021-05-21,2.0912,2018.7259,4221.56,450.00,4671.56,4050.00,621.56,0.1535,0.00,0.00,0.0000,0.0000,
2021-05-24,2.1061,2018.7259,4251.64,450.00,4701.64,4050.00,651.64,0.1609,0.00,0.00,0.0000,0.0000,
2021-05-25,2.1450,2018.7259,4330.17,450.00,4780.17,4050.00,730.17,0.1803,0.00,0.00,0.0000,0.0000,
2021-05-26,2.1550,2018.7259,4350.35,450.00,4800.35,4050.00,750.35,0.1853,0.00,0.00,0.0000,0.0000,
2021-05-27,2.1598,2018.7259,4360.04,450.00,4810.04,4050.00,760.04,0.1877,0.00,0.00,0.0000,0.0000,
2021-05-28,2.1429,2018.7259,4325.93,450.00,4775.93,4050.00,725.93,0.1792,0.00,0.00,0.0000,0.0000,
2021-05-31,2.1518,2018.7259,4343.89,450.00,4793.89,4050.00,743.89,0.1837,0.00,0.00,0.0000,0.0000,
2021-06-01,2.1600,2226.8096,4809.91,500.00,5309.91,4500.00,809.91,0.1800,450.00,0.00,208.0836,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=500.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=950.00, locked=500.00)"
2021-06-02,2.1441,2226.8096,4774.50,500.00,5274.50,4500.00,774.50,0.1721,0.00,0.00,0.0000,0.0000,
2021-06-03,2.1262,2226.8096,4734.64,500.00,5234.64,4500.00,734.64,0.1633,0.00,0.00,0.0000,0.0000,
2021-06-04,2.1439,2226.8096,4774.06,500.00,5274.06,4500.00,774.06,0.1720,0.00,0.00,0.0000,0.0000,
2021-06-07,2.1467,2226.8096,4780.29,500.00,5280.29,4500.00,780.29,0.1734,0.00,0.00,0.0000,0.0000,
2021-06-08,2.1333,2226.8096,4750.45,500.00,5250.45,4500.00,750.45,0.1668,0.00,0.00,0.0000,0.0000,
2021-06-09,2.1321,2226.8096,4747.78,500.00,5247.78,4500.00,747.78,0.1662,0.00,0.00,0.0000,0.0000,
2021-06-10,2.1371,2226.8096,4758.91,500.00,5258.91,4500.00,758.91,0.1686,0.00,0.00,0.0000,0.0000,
2021-06-11,2.1151,2226.8096,4709.92,500.00,5209.92,4500.00,709.92,0.1578,0.00,0.00,0.0000,0.0000,
2021-06-15,2.0987,2226.8096,4673.41,500.00,5173.41,4500.00,673.41,0.1496,0.00,0.00,0.0000,0.0000,
2021-06-16,2.0682,2226.8096,4605.49,500.00,5105.49,4500.00,605.49,0.1346,0.00,0.00,0.0000,0.0000,
2021-06-17,2.0737,2226.8096,4617.73,500.00,5117.73,4500.00,617.73,0.1373,0.00,0.00,0.0000,0.0000,
2021-06-18,2.0692,2226.8096,4607.71,500.00,5107.71,4500.00,607.71,0.1350,0.00,0.00,0.0000,0.0000,
2021-06-21,2.0768,2226.8096,4624.64,500.00,5124.64,4500.00,624.64,0.1388,0.00,0.00,0.0000,0.0000,
2021-06-22,2.0884,2226.8096,4650.47,500.00,5150.47,4500.00,650.47,0.1445,0.00,0.00,0.0000,0.0000,
2021-06-23,2.1063,2226.8096,4690.33,500.00,5190.33,4500.00,690.33,0.1534,0.00,0.00,0.0000,0.0000,
