date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2020-10-19,1.7551,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-20,1.7855,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-21,1.7774,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-22,1.7647,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-23,1.7284,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-26,1.7501,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-27,1.7693,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-28,1.8063,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-29,1.8285,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-30,1.8095,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-02,1.8448,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-03,1.8486,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-04,1.8609,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-05,1.8908,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-06,1.8890,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-09,1.9115,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-11-10,1.9050,0.0000,0.00,21741.63,21741.63,17013.37,4728.26,0.2779,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
