date,nav,accum_nav,change_pct
2025-05-15,1.5299,5.8182,-1.16
2025-05-16,1.5271,5.8076,-0.18
2025-05-19,1.5252,5.8004,-0.12
2025-05-20,1.5378,5.8483,0.83
2025-05-21,1.5422,5.8650,0.29
2025-05-22,1.5363,5.8426,-0.38
2025-05-23,1.5263,5.8045,-0.65
2025-05-26,1.5220,5.7882,-0.28
2025-05-27,1.5155,5.7635,-0.43
2025-05-28,1.5167,5.7680,0.08
2025-05-29,1.5406,5.8589,1.58
2025-05-30,1.5341,5.8342,-0.42
2025-06-03,1.5505,5.8966,1.07
2025-06-04,1.5614,5.9380,0.70
2025-06-05,1.5697,5.9696,0.53
2025-06-06,1.5678,5.9624,-0.12
2025-06-09,1.5782,6.0019,0.66
2025-06-10,1.5642,5.9487,-0.89
2025-06-11,1.5670,5.9593,0.18
2025-06-12,1.5687,5.9658,0.11
2025-06-13,1.5577,5.9240,-0.70
2025-06-16,1.5606,5.9350,0.19
2025-06-17,1.5562,5.9183,-0.28
2025-06-18,1.5618,5.9395,0.36
2025-06-19,1.5522,5.9030,-0.61
2025-06-20,1.5491,5.8912,-0.20
2025-06-23,1.5453,5.8768,-0.25
2025-06-24,1.5572,5.9221,0.77
2025-06-25,1.5747,5.9886,1.12
2025-06-26,1.5599,5.9323,-0.94
2025-06-27,1.5682,5.9639,0.53
2025-06-30,1.5883,6.0403,1.28
2025-07-01,1.5994,6.0825,0.70
2025-07-02,1.5828,6.0194,-1.04
2025-07-03,1.6120,6.1305,1.84
2025-07-04,1.6094,6.1206,-0.16
2025-07-07,1.6026,6.0947,-0.42
2025-07-08,1.6177,6.1521,0.94
2025-07-09,1.6075,6.1133,-0.63
2025-07-10,1.6018,6.0917,-0.35
2025-07-11,1.6085,6.1171,0.42
2025-07-14,1.6071,6.1118,-0.09
2025-07-15,1.6084,6.1168,0.08
2025-07-16,1.6099,6.1225,0.09
2025-07-17,1.6274,6.1890,1.09
2025-07-18,1.6324,6.2080,0.31
2025-07-21,1.6508,6.2780,1.13
2025-07-22,1.6529,6.2860,0.13
2025-07-23,1.6508,6.2780,-0.13
2025-07-24,1.6612,6.3176,0.63
2025-07-25,1.6623,6.3218,0.07
2025-07-28,1.6655,6.3339,0.19
2025-07-29,1.6790,6.3853,0.81
2025-07-30,1.6780,6.3815,-0.06
2025-07-31,1.6552,6.2947,-1.36
2025-08-01,1.6501,6.2754,-0.31
2025-08-04,1.6562,6.2986,0.37
2025-08-05,1.6671,6.3400,0.66
2025-08-06,1.6723,6.3598,0.31
2025-08-07,1.6725,6.3605,0.01
2025-08-08,1.6688,6.3465,-0.22
2025-08-11,1.6953,6.4472,1.59
2025-08-12,1.6972,6.4545,0.11
2025-08-13,1.7295,6.5773,1.90
2025-08-14,1.7180,6.5336,-0.66
2025-08-15,1.7394,6.6150,1.25
2025-08-18,1.7698,6.7306,1.75
2025-08-19,1.7688,6.7268,-0.06
2025-08-20,1.7892,6.8044,1.15
2025-08-21,1.7974,6.8355,0.46
2025-08-22,1.8409,7.0010,2.42
2025-08-25,1.8899,7.1873,2.66
2025-08-26,1.8897,7.1866,-0.01
2025-08-27,1.8806,7.1519,-0.48
2025-08-28,1.9436,7.3915,3.35
2025-08-29,1.9704,7.4935,1.38
2025-09-01,1.9998,7.6053,1.49
2025-09-02,1.9468,7.4037,-2.65
2025-09-03,1.9471,7.4048,0.02
2025-09-04,1.8721,7.1196,-3.85
2025-09-05,1.9469,7.4041,4.00
2025-09-08,1.9518,7.4227,0.25
2025-09-09,1.9153,7.2839,-1.87
2025-09-10,1.9426,7.3877,1.43
2025-09-11,2.0351,7.7395,4.76
2025-09-12,2.0220,7.6897,-0.64
2025-09-15,2.0251,7.7015,0.15
2025-09-16,2.0267,7.7076,0.08
2025-09-17,2.0443,7.7745,0.87
2025-09-18,2.0366,7.7452,-0.38
2025-09-19,2.0369,7.7464,0.01
2025-09-22,2.0779,7.9023,2.01
2025-09-23,2.0967,7.9738,0.90
2025-09-24,2.1454,8.1590,2.32
2025-09-25,2.1483,8.1700,0.14
2025-09-26,2.1030,7.9977,-2.11
2025-09-29,2.1470,8.1651,2.09
2025-09-30,2.1626,8.2244,0.73
2025-10-09,2.1782,8.2837,0.72
2025-10-10,2.1067,8.0118,-3.28
2025-10-13,2.0651,7.8536,-1.97
2025-10-14,1.9859,7.5524,-3.84
2025-10-15,2.0273,7.7099,2.08
2025-10-16,2.0214,7.6874,-0.29
2025-10-17,1.9594,7.4516,-3.07
2025-10-20,1.9864,7.5543,1.38
2025-10-21,2.0517,7.8026,3.29
2025-10-22,2.0428,7.7688,-0.43
2025-10-23,2.0340,7.7353,-0.43
2025-10-24,2.0999,7.9859,3.24
2025-10-27,2.1401,8.1388,1.91
2025-10-28,2.1243,8.0787,-0.74
2025-10-29,2.1604,8.2160,1.70
2025-10-30,2.1118,8.0312,-2.25
2025-10-31,2.0610,7.8380,-2.41
2025-11-03,2.0538,7.8106,-0.35
2025-11-04,2.0177,7.6733,-1.76
2025-11-05,2.0156,7.6654,-0.10
2025-11-06,2.0655,7.8551,2.48
2025-11-07,2.0570,7.8228,-0.41
2025-11-10,2.0516,7.8023,-0.26
2025-11-11,2.0250,7.7011,-1.30
2025-11-12,2.0336,7.7338,0.42
2025-11-13,2.0555,7.8171,1.08
2025-11-14,2.0074,7.6342,-2.34
2025-11-17,2.0034,7.6190,-0.20
2025-11-18,2.0081,7.6368,0.23
2025-11-19,2.0027,7.6163,-0.27
2025-11-20,1.9774,7.5201,-1.26
2025-11-21,1.9058,7.2478,-3.62
2025-11-24,1.9206,7.3041,0.78
2025-11-25,1.9612,7.4585,2.11
2025-11-26,1.9989,7.6018,1.92
2025-11-27,1.9819,7.5372,-0.85
2025-11-28,1.9941,7.5836,0.62
2025-12-01,2.0307,7.7228,1.84
2025-12-02,2.0253,7.7022,-0.27
2025-12-03,2.0068,7.6319,-0.91
2025-12-04,2.0190,7.6783,0.61
2025-12-05,2.0233,7.6946,0.21
2025-12-08,2.0665,7.8589,2.14
2025-12-09,2.0822,7.9186,0.76
