date,nav,accum_nav,change_pct
2015-01-14,1.1098,1.1098,-0.29
2015-01-15,1.1398,1.1398,2.70
2015-01-16,1.1489,1.1489,0.80
2015-01-19,1.0649,1.0649,-7.31
2015-01-20,1.0773,1.0773,1.16
2015-01-21,1.1224,1.1224,4.19
2015-01-22,1.1277,1.1277,0.47
2015-01-23,1.1289,1.1289,0.11
2015-01-26,1.1389,1.1389,0.89
2015-01-27,1.1292,1.1292,-0.85
2015-01-28,1.1145,1.1145,-1.30
2015-01-29,1.1015,1.1015,-1.17
2015-01-30,1.0873,1.0873,-1.29
2015-02-02,1.0594,1.0594,-2.57
2015-02-03,1.0840,1.0840,2.32
2015-02-04,1.0738,1.0738,-0.94
2015-02-05,1.0639,1.0639,-0.92
2015-02-06,1.0480,1.0480,-1.49
2015-02-09,1.0577,1.0577,0.93
2015-02-10,1.0755,1.0755,1.68
2015-02-11,1.0834,1.0834,0.73
2015-02-12,1.0860,1.0860,0.24
2015-02-13,1.0938,1.0938,0.72
2015-02-16,1.1027,1.1027,0.81
2015-02-17,1.1094,1.1094,0.61
2015-02-25,1.0964,1.0964,-1.17
2015-02-26,1.1222,1.1222,2.35
2015-02-27,1.1241,1.1241,0.17
2015-03-02,1.1321,1.1321,0.71
2015-03-03,1.1045,1.1045,-2.44
2015-03-04,1.1112,1.1112,0.61
2015-03-05,1.1011,1.1011,-0.91
2015-03-06,1.0958,1.0958,-0.48
2015-03-09,1.1132,1.1132,1.59
2015-03-10,1.1082,1.1082,-0.45
2015-03-11,1.1091,1.1091,0.08
2015-03-12,1.1292,1.1292,1.81
2015-03-13,1.1365,1.1365,0.65
2015-03-16,1.1626,1.1626,2.30
2015-03-17,1.1777,1.1777,1.30
2015-03-18,1.2040,1.2040,2.23
2015-03-19,1.2023,1.2023,-0.14
2015-03-20,1.2180,1.2180,1.31
2015-03-23,1.2417,1.2417,1.95
2015-03-24,1.2423,1.2423,0.05
2015-03-25,1.2327,1.2327,-0.77
2015-03-26,1.2353,1.2353,0.21
2015-03-27,1.2417,1.2417,0.52
2015-03-30,1.2755,1.2755,2.72
2015-03-31,1.2649,1.2649,-0.83
2015-04-01,1.2860,1.2860,1.67
2015-04-02,1.2864,1.2864,0.03
2015-04-03,1.2997,1.2997,1.03
2015-04-07,1.3257,1.3257,2.00
2015-04-08,1.3360,1.3360,0.78
2015-04-09,1.3258,1.3258,-0.76
2015-04-10,1.3499,1.3499,1.82
2015-04-13,1.3726,1.3726,1.68
2015-04-14,1.3779,1.3779,0.39
2015-04-15,1.3611,1.3611,-1.22
2015-04-16,1.4001,1.4001,2.87
2015-04-17,1.4239,1.4239,1.70
2015-04-20,1.4023,1.4023,-1.52
2015-04-21,1.4304,1.4304,2.00
2015-04-22,1.4662,1.4662,2.50
2015-04-23,1.4668,1.4668,0.04
2015-04-24,1.4560,1.4560,-0.74
2015-04-27,1.4864,1.4864,2.09
2015-04-28,1.4676,1.4676,-1.26
2015-04-29,1.4770,1.4770,0.64
2015-04-30,1.4706,1.4706,-0.43
2015-05-04,1.4812,1.4812,0.72
2015-05-05,1.4258,1.4258,-3.74
2015-05-06,1.4137,1.4137,-0.85
2015-05-07,1.3891,1.3891,-1.74
2015-05-08,1.4146,1.4146,1.84
2015-05-11,1.4522,1.4522,2.66
2015-05-12,1.4684,1.4684,1.12
2015-05-13,1.4607,1.4607,-0.52
2015-05-14,1.4561,1.4561,-0.31
2015-05-15,1.4326,1.4326,-1.61
2015-05-18,1.4208,1.4208,-0.82
2015-05-19,1.4655,1.4655,3.15
2015-05-20,1.4735,1.4735,0.55
2015-05-21,1.4980,1.4980,1.66
2015-05-22,1.5295,1.5295,2.10
2015-05-25,1.5714,1.5714,2.74
2015-05-26,1.5989,1.5989,1.75
2015-05-27,1.5949,1.5949,-0.25
2015-05-28,1.4961,1.4961,-6.19
2015-05-29,1.4985,1.4985,0.16
2015-06-01,1.5674,1.5674,4.60
2015-06-02,1.5924,1.5924,1.60
2015-06-03,1.5879,1.5879,-0.28
2015-06-04,1.5994,1.5994,0.72
2015-06-05,1.6136,1.6136,0.89
2015-06-08,1.6485,1.6485,2.16
2015-06-09,1.6377,1.6377,-0.66
2015-06-10,1.6360,1.6360,-0.10
2015-06-11,1.6357,1.6357,-0.02
2015-06-12,1.6443,1.6443,0.53
2015-06-15,1.6112,1.6112,-2.01
2015-06-16,1.5660,1.5660,-2.81
2015-06-17,1.5872,1.5872,1.35
2015-06-18,1.5272,1.5272,-3.78
2015-06-19,1.4436,1.4436,-5.47
2015-06-23,1.4876,1.4876,3.05
2015-06-24,1.5149,1.5149,1.84
2015-06-25,1.4646,1.4646,-3.32
2015-06-26,1.3581,1.3581,-7.27
2015-06-29,1.3151,1.3151,-3.17
2015-06-30,1.3984,1.3984,6.33
2015-07-01,1.3349,1.3349,-4.54
2015-07-02,1.2926,1.2926,-3.17
2015-07-03,1.2298,1.2298,-4.86
2015-07-06,1.2628,1.2628,2.68
2015-07-07,1.2422,1.2422,-1.63
2015-07-08,1.1892,1.1892,-4.27
2015-07-09,1.2578,1.2578,5.77
2015-07-10,1.3152,1.3152,4.56
2015-07-13,1.3435,1.3435,2.15
2015-07-14,1.3095,1.3095,-2.53
2015-07-15,1.2665,1.2665,-3.28
2015-07-16,1.2753,1.2753,0.69
2015-07-17,1.3206,1.3206,3.55
2015-07-20,1.3223,1.3223,0.13
2015-07-21,1.3245,1.3245,0.17
2015-07-22,1.3219,1.3219,-0.20
2015-07-23,1.3505,1.3505,2.16
2015-07-24,1.3281,1.3281,-1.66
2015-07-27,1.2211,1.2211,-8.06
2015-07-28,1.2184,1.2184,-0.22
2015-07-29,1.2544,1.2544,2.95
2015-07-30,1.2197,1.2197,-2.77
2015-07-31,1.2203,1.2203,0.05
2015-08-03,1.2236,1.2236,0.27
2015-08-04,1.2601,1.2601,2.98
2015-08-05,1.2355,1.2355,-1.95
2015-08-06,1.2249,1.2249,-0.86
2015-08-07,1.2478,1.2478,1.87
2015-08-10,1.2981,1.2981,4.03
2015-08-11,1.2926,1.2926,-0.42
2015-08-12,1.2778,1.2778,-1.15
2015-08-13,1.2953,1.2953,1.37
2015-08-14,1.2947,1.2947,-0.05
2015-08-17,1.2955,1.2955,0.06
2015-08-18,1.2197,1.2197,-5.85
2015-08-19,1.2375,1.2375,1.46
2015-08-20,1.1996,1.1996,-3.06
2015-08-21,1.1475,1.1475,-4.34
2015-08-24,1.0536,1.0536,-8.18
2015-08-25,0.9827,0.9827,-6.73
2015-08-26,0.9775,0.9775,-0.53
2015-08-27,1.0314,1.0314,5.51
2015-08-28,1.0732,1.0732,4.05
2015-08-31,1.0797,1.0797,0.61
2015-09-01,1.0777,1.0777,-0.19
2015-09-02,1.0791,1.0791,0.13
2015-09-07,1.0463,1.0463,-3.04
2015-09-08,1.0727,1.0727,2.52
2015-09-09,1.0929,1.0929,1.88
2015-09-10,1.0802,1.0802,-1.16
2015-09-11,1.0773,1.0773,-0.27
2015-09-14,1.0555,1.0555,-2.02
2015-09-15,1.0173,1.0173,-3.62
2015-09-16,1.0654,1.0654,4.73
2015-09-17,1.0444,1.0444,-1.97
2015-09-18,1.0487,1.0487,0.41
2015-09-21,1.0661,1.0661,1.66
2015-09-22,1.0754,1.0754,0.87
2015-09-23,1.0530,1.0530,-2.08
2015-09-24,1.0596,1.0596,0.63
2015-09-25,1.0434,1.0434,-1.53
2015-09-28,1.0468,1.0468,0.33
2015-09-29,1.0278,1.0278,-1.82
2015-09-30,1.0351,1.0351,0.71
2015-10-08,1.0632,1.0632,2.71
2015-10-09,1.0765,1.0765,1.25
2015-10-12,1.1092,1.1092,3.04
2015-10-13,1.1086,1.1086,-0.05
2015-10-14,1.0968,1.0968,-1.06
2015-10-15,1.1215,1.1215,2.25
2015-10-16,1.1358,1.1358,1.28
2015-10-19,1.1356,1.1356,-0.02
2015-10-20,1.1489,1.1489,1.17
2015-10-21,1.1169,1.1169,-2.79
2015-10-22,1.1328,1.1328,1.42
2015-10-23,1.1469,1.1469,1.24
2015-10-26,1.1522,1.1522,0.46
2015-10-27,1.1519,1.1519,-0.03
2015-10-28,1.1312,1.1312,-1.80
2015-10-29,1.1322,1.1322,0.09
2015-10-30,1.1328,1.1328,0.05
2015-11-02,1.1154,1.1154,-1.54
2015-11-03,1.1121,1.1121,-0.30
2015-11-04,1.1612,1.1612,4.42
2015-11-05,1.1841,1.1841,1.97
2015-11-06,1.2107,1.2107,2.25
2015-11-09,1.2249,1.2249,1.17
2015-11-10,1.2227,1.2227,-0.18
2015-11-11,1.2230,1.2230,0.02
2015-11-12,1.2116,1.2116,-0.93
2015-11-13,1.1973,1.1973,-1.18
2015-11-16,1.2051,1.2051,0.65
2015-11-17,1.2035,1.2035,-0.13
2015-11-18,1.1907,1.1907,-1.06
2015-11-19,1.2086,1.2086,1.50
2015-11-20,1.2084,1.2084,-0.02
2015-11-23,1.2021,1.2021,-0.52
2015-11-24,1.2024,1.2024,0.03
2015-11-25,1.2109,1.2109,0.71
2015-11-26,1.2042,1.2042,-0.55
2015-11-27,1.1437,1.1437,-5.02
2015-11-30,1.1463,1.1463,0.23
2015-12-01,1.1536,1.1536,0.64
2015-12-02,1.1918,1.1918,3.31
2015-12-03,1.2003,1.2003,0.71
2015-12-04,1.1793,1.1793,-1.75
2015-12-07,1.1825,1.1825,0.27
2015-12-08,1.1635,1.1635,-1.61
2015-12-09,1.1672,1.1672,0.32
2015-12-10,1.1634,1.1634,-0.33
2015-12-11,1.1587,1.1587,-0.40
2015-12-14,1.1889,1.1889,2.61
2015-12-15,1.1840,1.1840,-0.41
2015-12-16,1.1815,1.1815,-0.21
2015-12-17,1.2026,1.2026,1.79
2015-12-18,1.2062,1.2062,0.30
2015-12-21,1.2351,1.2351,2.40
2015-12-22,1.2384,1.2384,0.27
2015-12-23,1.2352,1.2352,-0.26
2015-12-24,1.2246,1.2246,-0.86
2015-12-25,1.2271,1.2271,0.20
2015-12-28,1.1945,1.1945,-2.66
2015-12-29,1.2042,1.2042,0.81
2015-12-30,1.2055,1.2055,0.11
2015-12-31,1.1953,1.1953,-0.85
2016-01-04,1.1181,1.1181,-6.46
2016-01-05,1.1198,1.1198,0.15
2016-01-06,1.1379,1.1379,1.62
2016-01-07,1.0628,1.0628,-6.60
2016-01-08,1.0823,1.0823,1.83
2016-01-11,1.0315,1.0315,-4.69
2016-01-12,1.0383,1.0383,0.66
2016-01-13,1.0201,1.0201,-1.75
2016-01-14,1.0399,1.0399,1.94
2016-01-15,1.0087,1.0087,-3.00
2016-01-18,1.0127,1.0127,0.40
2016-01-19,1.0406,1.0406,2.76
2016-01-20,1.0256,1.0256,-1.44
2016-01-21,0.9980,0.9980,-2.69
2016-01-22,1.0075,1.0075,0.95
2016-01-25,1.0122,1.0122,0.47
2016-01-26,0.9560,0.9560,-5.55
2016-01-27,0.9526,0.9526,-0.36
2016-01-28,0.9296,0.9296,-2.41
2016-01-29,0.9574,0.9574,2.99
2016-02-01,0.9439,0.9439,-1.41
2016-02-02,0.9626,0.9626,1.98
2016-02-03,0.9586,0.9586,-0.42
2016-02-04,0.9692,0.9692,1.11
2016-02-05,0.9626,0.9626,-0.68
2016-02-15,0.9574,0.9574,-0.54
2016-02-16,0.9851,0.9851,2.89
2016-02-17,0.9931,0.9931,0.81
2016-02-18,0.9905,0.9905,-0.26
2016-02-19,0.9898,0.9898,-0.07
2016-02-22,1.0100,1.0100,2.04
2016-02-23,1.0010,1.0010,-0.89
2016-02-24,1.0072,1.0072,0.62
2016-02-25,0.9489,0.9489,-5.79
2016-02-26,0.9578,0.9578,0.94
2016-02-29,0.9358,0.9358,-2.30
2016-03-01,0.9522,0.9522,1.75
2016-03-02,0.9892,0.9892,3.89
2016-03-03,0.9912,0.9912,0.20
2016-03-04,1.0011,1.0011,1.00
2016-03-07,1.0046,1.0046,0.35
2016-03-08,1.0052,1.0052,0.06
2016-03-09,0.9941,0.9941,-1.10
2016-03-10,0.9763,0.9763,-1.79
2016-03-11,0.9776,0.9776,0.13
2016-03-14,0.9926,0.9926,1.53
2016-03-15,0.9951,0.9951,0.25
2016-03-16,0.9994,0.9994,0.43
2016-03-17,1.0106,1.0106,1.12
2016-03-18,1.0254,1.0254,1.46
2016-03-21,1.0499,1.0499,2.39
2016-03-22,1.0427,1.0427,-0.69
2016-03-23,1.0458,1.0458,0.30
2016-03-24,1.0295,1.0295,-1.56
2016-03-25,1.0345,1.0345,0.49
2016-03-28,1.0259,1.0259,-0.83
2016-03-29,1.0151,1.0151,-1.05
2016-03-30,1.0400,1.0400,2.45
2016-03-31,1.0406,1.0406,0.06
2016-04-01,1.0418,1.0418,0.12
2016-04-05,1.0550,1.0550,1.27
2016-04-06,1.0533,1.0533,-0.16
2016-04-07,1.0386,1.0386,-1.40
2016-04-08,1.0314,1.0314,-0.69
2016-04-11,1.0448,1.0448,1.30
2016-04-12,1.0412,1.0412,-0.34
2016-04-13,1.0542,1.0542,1.25
2016-04-14,1.0587,1.0587,0.43
2016-04-15,1.0576,1.0576,-0.10
2016-04-18,1.0442,1.0442,-1.27
2016-04-19,1.0472,1.0472,0.29
2016-04-20,1.0287,1.0287,-1.77
2016-04-21,1.0223,1.0223,-0.62
2016-04-22,1.0270,1.0270,0.46
2016-04-25,1.0229,1.0229,-0.40
2016-04-26,1.0283,1.0283,0.53
2016-04-27,1.0244,1.0244,-0.38
2016-04-28,1.0230,1.0230,-0.14
2016-04-29,1.0220,1.0220,-0.10
2016-05-03,1.0398,1.0398,1.74
2016-05-04,1.0387,1.0387,-0.11
2016-05-05,1.0404,1.0404,0.16
2016-05-06,1.0150,1.0150,-2.44
2016-05-09,0.9948,0.9948,-1.99
2016-05-10,0.9958,0.9958,0.10
2016-05-11,0.9999,0.9999,0.41
2016-05-12,1.0016,1.0016,0.17
2016-05-13,0.9964,0.9964,-0.52
2016-05-16,1.0023,1.0023,0.59
2016-05-17,0.9997,0.9997,-0.26
2016-05-18,0.9943,0.9943,-0.54
2016-05-19,0.9926,0.9926,-0.17
2016-05-20,0.9975,0.9975,0.49
2016-05-23,1.0006,1.0006,0.31
2016-05-24,0.9933,0.9933,-0.73
2016-05-25,0.9921,0.9921,-0.12
2016-05-26,0.9936,0.9936,0.15
2016-05-27,0.9931,0.9931,-0.05
2016-05-30,0.9943,0.9943,0.12
2016-05-31,1.0262,1.0262,3.21
2016-06-01,1.0235,1.0235,-0.26
2016-06-02,1.0256,1.0256,0.21
2016-06-03,1.0326,1.0326,0.68
2016-06-06,1.0306,1.0306,-0.19
2016-06-07,1.0301,1.0301,-0.05
2016-06-08,1.0264,1.0264,-0.36
2016-06-13,0.9960,0.9960,-2.96
2016-06-14,0.9991,0.9991,0.31
2016-06-15,1.0119,1.0119,1.28
2016-06-16,1.0059,1.0059,-0.59
2016-06-17,1.0113,1.0113,0.54
2016-06-20,1.0122,1.0122,0.09
2016-06-21,1.0103,1.0103,-0.19
2016-06-22,1.0191,1.0191,0.87
2016-06-23,1.0148,1.0148,-0.42
2016-06-24,1.0037,1.0037,-1.09
2016-06-27,1.0174,1.0174,1.36
2016-06-28,1.0227,1.0227,0.52
2016-06-29,1.0275,1.0275,0.47
2016-06-30,1.0287,1.0287,0.12
2016-07-01,1.0292,1.0292,0.05
2016-07-04,1.0473,1.0473,1.76
2016-07-05,1.0508,1.0508,0.33
2016-07-06,1.0552,1.0552,0.42
2016-07-07,1.0550,1.0550,-0.02
2016-07-08,1.0512,1.0512,-0.36
2016-07-11,1.0550,1.0550,0.36
2016-07-12,1.0766,1.0766,2.05
2016-07-13,1.0816,1.0816,0.46
2016-07-14,1.0798,1.0798,-0.17
2016-07-15,1.0803,1.0803,0.05
2016-07-18,1.0761,1.0761,-0.39
2016-07-19,1.0722,1.0722,-0.36
2016-07-20,1.0691,1.0691,-0.29
2016-07-21,1.0737,1.0737,0.43
2016-07-22,1.0654,1.0654,-0.77
2016-07-25,1.0674,1.0674,0.19
2016-07-26,1.0794,1.0794,1.12
2016-07-27,1.0637,1.0637,-1.45
2016-07-28,1.0646,1.0646,0.08
2016-07-29,1.0599,1.0599,-0.44
2016-08-01,1.0515,1.0515,-0.79
2016-08-02,1.0555,1.0555,0.38
2016-08-03,1.0570,1.0570,0.14
2016-08-04,1.0594,1.0594,0.23
2016-08-05,1.0610,1.0610,0.15
2016-08-08,1.0699,1.0699,0.84
2016-08-09,1.0771,1.0771,0.67
2016-08-10,1.0730,1.0730,-0.38
2016-08-11,1.0703,1.0703,-0.25
2016-08-12,1.0893,1.0893,1.78
2016-08-15,1.1200,1.1200,2.82
2016-08-16,1.1154,1.1154,-0.41
2016-08-17,1.1139,1.1139,-0.13
2016-08-18,1.1115,1.1115,-0.22
2016-08-19,1.1123,1.1123,0.07
2016-08-22,1.1037,1.1037,-0.77
2016-08-23,1.1056,1.1056,0.17
2016-08-24,1.1023,1.1023,-0.30
2016-08-25,1.0959,1.0959,-0.58
2016-08-26,1.0955,1.0955,-0.04
2016-08-29,1.0958,1.0958,0.03
2016-08-30,1.0971,1.0971,0.12
2016-08-31,1.1020,1.1020,0.45
2016-09-01,1.0940,1.0940,-0.73
2016-09-02,1.0979,1.0979,0.36
2016-09-05,1.0999,1.0999,0.18
2016-09-06,1.1071,1.1071,0.65
2016-09-07,1.1065,1.1065,-0.05
2016-09-08,1.1061,1.1061,-0.04
2016-09-09,1.0997,1.0997,-0.58
2016-09-12,1.0826,1.0826,-1.56
2016-09-13,1.0819,1.0819,-0.06
2016-09-14,1.0753,1.0753,-0.61
2016-09-19,1.0831,1.0831,0.73
2016-09-20,1.0812,1.0812,-0.18
2016-09-21,1.0842,1.0842,0.28
2016-09-22,1.0918,1.0918,0.70
2016-09-23,1.0870,1.0870,-0.44
2016-09-26,1.0702,1.0702,-1.55
2016-09-27,1.0766,1.0766,0.60
2016-09-28,1.0735,1.0735,-0.29
2016-09-29,1.0777,1.0777,0.39
2016-09-30,1.0806,1.0806,0.27
2016-10-10,1.0931,1.0931,1.16
2016-10-11,1.0970,1.0970,0.36
2016-10-12,1.0950,1.0950,-0.18
2016-10-13,1.0958,1.0958,0.07
2016-10-14,1.0968,1.0968,0.09
2016-10-17,1.0881,1.0881,-0.79
2016-10-18,1.1017,1.1017,1.25
2016-10-19,1.1001,1.1001,-0.15
2016-10-20,1.1009,1.1009,0.07
2016-10-21,1.1037,1.1037,0.25
2016-10-24,1.1161,1.1161,1.12
2016-10-25,1.1160,1.1160,-0.01
2016-10-26,1.1121,1.1121,-0.35
2016-10-27,1.1094,1.1094,-0.24
2016-10-28,1.1076,1.1076,-0.16
2016-10-31,1.1064,1.1064,-0.11
2016-11-01,1.1135,1.1135,0.64
2016-11-02,1.1056,1.1056,-0.71
2016-11-03,1.1154,1.1154,0.89
2016-11-04,1.1120,1.1120,-0.30
2016-11-07,1.1128,1.1128,0.07
2016-11-08,1.1173,1.1173,0.40
2016-11-09,1.1117,1.1117,-0.50
2016-11-10,1.1234,1.1234,1.05
2016-11-11,1.1316,1.1316,0.73
2016-11-14,1.1357,1.1357,0.36
2016-11-15,1.1356,1.1356,-0.01
2016-11-16,1.1358,1.1358,0.02
2016-11-17,1.1379,1.1379,0.18
2016-11-18,1.1321,1.1321,-0.51
2016-11-21,1.1395,1.1395,0.65
2016-11-22,1.1479,1.1479,0.74
2016-11-23,1.1499,1.1499,0.17
2016-11-24,1.1543,1.1543,0.38
2016-11-25,1.1643,1.1643,0.87
2016-11-28,1.1687,1.1687,0.38
2016-11-29,1.1776,1.1776,0.76
2016-11-30,1.1695,1.1695,-0.69
2016-12-01,1.1779,1.1779,0.72
2016-12-02,1.1667,1.1667,-0.95
2016-12-05,1.1484,1.1484,-1.57
2016-12-06,1.1453,1.1453,-0.27
2016-12-07,1.1505,1.1505,0.45
2016-12-08,1.1489,1.1489,-0.14
2016-12-09,1.1560,1.1560,0.62
2016-12-12,1.1297,1.1297,-2.28
2016-12-13,1.1285,1.1285,-0.11
2016-12-14,1.1204,1.1204,-0.72
2016-12-15,1.1085,1.1085,-1.06
2016-12-16,1.1102,1.1102,0.15
2016-12-19,1.1049,1.1049,-0.48
2016-12-20,1.0987,1.0987,-0.56
2016-12-21,1.1079,1.1079,0.84
2016-12-22,1.1071,1.1071,-0.07
2016-12-23,1.0984,1.0984,-0.79
2016-12-26,1.1031,1.1031,0.43
2016-12-27,1.1012,1.1012,-0.17
2016-12-28,1.0966,1.0966,-0.42
2016-12-29,1.0953,1.0953,-0.12
2016-12-30,1.0992,1.0992,0.36
2016-12-31,1.0992,1.0992,0.00
2017-01-03,1.1093,1.1093,0.92
2017-01-04,1.1174,1.1174,0.73
2017-01-05,1.1173,1.1173,-0.01
2017-01-06,1.1110,1.1110,-0.56
2017-01-09,1.1161,1.1161,0.46
2017-01-10,1.1144,1.1144,-0.15
2017-01-11,1.1070,1.1070,-0.66
2017-01-12,1.1018,1.1018,-0.47
2017-01-13,1.1024,1.1024,0.05
2017-01-16,1.1022,1.1022,-0.02
2017-01-17,1.1043,1.1043,0.19
2017-01-18,1.1084,1.1084,0.37
2017-01-19,1.1052,1.1052,-0.29
2017-01-20,1.1132,1.1132,0.72
2017-01-23,1.1162,1.1162,0.27
2017-01-24,1.1164,1.1164,0.02
2017-01-25,1.1200,1.1200,0.32
2017-01-26,1.1239,1.1239,0.35
2017-02-03,1.1165,1.1165,-0.66
2017-02-06,1.1192,1.1192,0.24
2017-02-07,1.1169,1.1169,-0.21
2017-02-08,1.1224,1.1224,0.49
2017-02-09,1.1265,1.1265,0.37
2017-02-10,1.1319,1.1319,0.48
2017-02-13,1.1390,1.1390,0.63
2017-02-14,1.1389,1.1389,-0.01
2017-02-15,1.1346,1.1346,-0.38
2017-02-16,1.1406,1.1406,0.53
2017-02-17,1.1346,1.1346,-0.53
2017-02-20,1.1501,1.1501,1.37
2017-02-21,1.1537,1.1537,0.31
2017-02-22,1.1559,1.1559,0.19
2017-02-23,1.1508,1.1508,-0.44
2017-02-24,1.1510,1.1510,0.02
2017-02-27,1.1424,1.1424,-0.75
2017-02-28,1.1446,1.1446,0.19
2017-03-01,1.1463,1.1463,0.15
2017-03-02,1.1391,1.1391,-0.63
2017-03-03,1.1369,1.1369,-0.19
2017-03-06,1.1428,1.1428,0.52
2017-03-07,1.1452,1.1452,0.21
2017-03-08,1.1436,1.1436,-0.14
2017-03-09,1.1369,1.1369,-0.59
2017-03-10,1.1372,1.1372,0.03
2017-03-13,1.1466,1.1466,0.83
2017-03-14,1.1463,1.1463,-0.03
2017-03-15,1.1485,1.1485,0.19
2017-03-16,1.1542,1.1542,0.50
2017-03-17,1.1431,1.1431,-0.96
2017-03-20,1.1443,1.1443,0.11
2017-03-21,1.1496,1.1496,0.46
2017-03-22,1.1446,1.1446,-0.43
2017-03-23,1.1484,1.1484,0.33
2017-03-24,1.1570,1.1570,0.75
2017-03-27,1.1534,1.1534,-0.31
2017-03-28,1.1510,1.1510,-0.21
2017-03-29,1.1498,1.1498,-0.10
2017-03-30,1.1411,1.1411,-0.76
2017-03-31,1.1474,1.1474,0.55
2017-04-05,1.1624,1.1624,1.31
2017-04-06,1.1658,1.1658,0.29
2017-04-07,1.1671,1.1671,0.11
2017-04-10,1.1632,1.1632,-0.33
2017-04-11,1.1669,1.1669,0.32
2017-04-12,1.1644,1.1644,-0.21
2017-04-13,1.1661,1.1661,0.15
2017-04-14,1.1574,1.1574,-0.75
2017-04-17,1.1553,1.1553,-0.18
2017-04-18,1.1501,1.1501,-0.45
2017-04-19,1.1449,1.1449,-0.45
2017-04-20,1.1497,1.1497,0.42
2017-04-21,1.1513,1.1513,0.14
2017-04-24,1.1403,1.1403,-0.96
2017-04-25,1.1433,1.1433,0.26
2017-04-26,1.1446,1.1446,0.11
2017-04-27,1.1452,1.1452,0.05
2017-04-28,1.1430,1.1430,-0.19
2017-05-02,1.1389,1.1389,-0.36
2017-05-03,1.1347,1.1347,-0.37
2017-05-04,1.1320,1.1320,-0.24
2017-05-05,1.1252,1.1252,-0.60
2017-05-08,1.1177,1.1177,-0.67
2017-05-09,1.1162,1.1162,-0.13
2017-05-10,1.1121,1.1121,-0.37
2017-05-11,1.1181,1.1181,0.54
2017-05-12,1.1274,1.1274,0.83
2017-05-15,1.1319,1.1319,0.40
2017-05-16,1.1413,1.1413,0.83
2017-05-17,1.1355,1.1355,-0.51
2017-05-18,1.1319,1.1319,-0.32
2017-05-19,1.1338,1.1338,0.17
2017-05-22,1.1361,1.1361,0.20
2017-05-23,1.1402,1.1402,0.36
2017-05-24,1.1402,1.1402,0.00
2017-05-25,1.1598,1.1598,1.72
2017-05-26,1.1582,1.1582,-0.14
2017-05-31,1.1622,1.1622,0.35
2017-06-01,1.1637,1.1637,0.13
2017-06-02,1.1603,1.1603,-0.29
2017-06-05,1.1550,1.1550,-0.46
2017-06-06,1.1626,1.1626,0.66
2017-06-07,1.1757,1.1757,1.13
2017-06-08,1.1843,1.1843,0.73
2017-06-09,1.1895,1.1895,0.44
2017-06-12,1.1889,1.1889,-0.05
2017-06-13,1.1916,1.1916,0.23
2017-06-14,1.1791,1.1791,-1.05
2017-06-15,1.1773,1.1773,-0.15
2017-06-16,1.1756,1.1756,-0.14
2017-06-19,1.1867,1.1867,0.94
2017-06-20,1.1844,1.1844,-0.19
2017-06-21,1.1974,1.1974,1.10
2017-06-22,1.1984,1.1984,0.08
2017-06-23,1.2085,1.2085,0.84
2017-06-26,1.2227,1.2227,1.18
2017-06-27,1.2248,1.2248,0.17
2017-06-28,1.2158,1.2158,-0.73
2017-06-29,1.2234,1.2234,0.63
2017-06-30,1.2231,1.2231,-0.02
2017-07-03,1.2181,1.2181,-0.41
2017-07-04,1.2086,1.2086,-0.78
2017-07-05,1.2223,1.2223,1.13
2017-07-06,1.2231,1.2231,0.07
2017-07-07,1.2230,1.2230,-0.01
2017-07-10,1.2230,1.2230,0.00
2017-07-11,1.2295,1.2295,0.53
2017-07-12,1.2263,1.2263,-0.26
2017-07-13,1.2359,1.2359,0.78
2017-07-14,1.2421,1.2421,0.50
2017-07-17,1.2295,1.2295,-1.01
2017-07-18,1.2310,1.2310,0.12
2017-07-19,1.2511,1.2511,1.63
2017-07-20,1.2568,1.2568,0.46
2017-07-21,1.2511,1.2511,-0.45
2017-07-24,1.2559,1.2559,0.38
2017-07-25,1.2485,1.2485,-0.59
2017-07-26,1.2440,1.2440,-0.36
2017-07-27,1.2464,1.2464,0.19
2017-07-28,1.2496,1.2496,0.26
2017-07-31,1.2546,1.2546,0.40
2017-08-01,1.2649,1.2649,0.82
2017-08-02,1.2623,1.2623,-0.21
2017-08-03,1.2520,1.2520,-0.82
2017-08-04,1.2458,1.2458,-0.50
2017-08-07,1.2518,1.2518,0.48
2017-08-08,1.2538,1.2538,0.16
2017-08-09,1.2534,1.2534,-0.03
2017-08-10,1.2487,1.2487,-0.38
2017-08-11,1.2272,1.2272,-1.72
2017-08-14,1.2423,1.2423,1.23
2017-08-15,1.2459,1.2459,0.29
2017-08-16,1.2446,1.2446,-0.10
2017-08-17,1.2509,1.2509,0.51
2017-08-18,1.2522,1.2522,0.10
2017-08-21,1.2575,1.2575,0.42
2017-08-22,1.2611,1.2611,0.29
2017-08-23,1.2622,1.2622,0.09
2017-08-24,1.2556,1.2556,-0.52
2017-08-25,1.2750,1.2750,1.55
2017-08-28,1.2897,1.2897,1.15
2017-08-29,1.2878,1.2878,-0.15
2017-08-30,1.2877,1.2877,-0.01
2017-08-31,1.2839,1.2839,-0.30
2017-09-01,1.2867,1.2867,0.22
2017-09-04,1.2922,1.2922,0.43
2017-09-05,1.2957,1.2957,0.27
2017-09-06,1.2933,1.2933,-0.19
2017-09-07,1.2872,1.2872,-0.47
2017-09-08,1.2859,1.2859,-0.10
